cod,nome,lon,lat,tipo,area_km2
2850028,UHE BARRA GRANDE VACAS GORDAS,-50.7822,-28.02,pluviometrica,
2850030,VACARIA,-50.9528,-28.4531,pluviometrica,
2850031,CAPÃO ALTO II,-50.755,-28.2094,pluviometrica,
2850033,PCH SERRA DOS CAVALINHOS II JUSANTE,-50.7447,-28.7869,pluviometrica,
2850034,PCH PASSO DO MEIO MONTANTE,-50.5611,-28.7883,pluviometrica,
2850035,PCH PASSO DO MEIO MONTANTE TAINHAS,-50.5622,-28.8644,pluviometrica,
2850036,PCH PASSO DO MEIO JUSANTE,-50.6214,-28.8161,pluviometrica,
2850037,UHE BARRA GRANDE FAZENDA MINEIRA,-50.0614,-28.0894,pluviometrica,
2850038,PCH PEZZI MONTANTE,-50.4936,-28.8047,pluviometrica,
2850039,PCH PEZZI ARROIO PINHEIRO ALTO,-50.5211,-28.7575,pluviometrica,
2850040,VACARIA_Centro1,-50.9659,-28.4789,pluviometrica,
2850041,VACARIA_Santana,-50.9091,-28.5143,pluviometrica,
2850042,VACARIA_Vila São João,-50.909,-28.5143,pluviometrica,
2850043,VACARIA_Centro2,-50.9405,-28.5039,pluviometrica,
2850044,PCH SERRA DOS CAVALINHOS I ARROIO DO GOVERNADOR,-50.6789,-28.79,pluviometrica,
2850046,PCH CRIÚVA BARRAMENTO,-50.7989,-28.9653,pluviometrica,
2850048,BRIGADA MILITAR BOM JESUS,-50.4336,-28.6717,pluviometrica,
2850050,CGH CAMBARÁ BARRAMENTO,-50.0556,-28.9489,pluviometrica,
2850051,CGH DESPRAIADO BARRAMENTO,-50.8653,-28.3208,pluviometrica,
2850052,PCH BOA VISTA BARRAMENTO,-50.1731,-28.1964,pluviometrica,
2850053,CGH RAMADA BARRAMENTO,-50.2011,-28.275,pluviometrica,233.0
2850054,CGH PASSO DO BURACO BARRAMENTO,-50.84,-28.2858,pluviometrica,
2850055,PAINEL - PINHEIROS ALTOS,-50.1361,-28.0058,pluviometrica,
2850056,SÃO JOAQUIM - CHAPADA BONITA,-50.0581,-28.3472,pluviometrica,
2850057,SÃO JOAQUIM - SANTA ISABEL,-50.0278,-28.1347,pluviometrica,
2850058,LAGES - COXILHA RICA,-50.4692,-28.3358,pluviometrica,
2850059,SÃO JOAQUIM - ALECRIM,-50.0639,-28.2331,pluviometrica,
2850060,SÃO JOAQUIM - BENTINHO,-50.0669,-28.2058,pluviometrica,
2850061,SÃO JOAQUIM - LOMBA SECA -  APICULTURA - COLMEIA 2,-50.1561,-28.2622,pluviometrica,
2850062,CGH TRÊS MARIAS BARRAMENTO,-50.8553,-28.2994,pluviometrica,
2850063,PCH SANTO CRISTO BARRAMENTO,-50.6589,-28.2919,pluviometrica,
2851003,ANTÔNIO PRADO,-51.2844,-28.8533,pluviometrica,
2851006,DOIS LAJEADOS,-51.8333,-28.9833,pluviometrica,
2851010,FAZENDA ROSEIRA,-51.1428,-28.6733,pluviometrica,
2851011,GUAPORÉ,-51.9,-28.9167,pluviometrica,
2851014,LAGOA VERMELHA,-51.5125,-28.2219,pluviometrica,
2851018,NOVA ROMA,-51.4,-28.9833,pluviometrica,
2851019,PARAÍ,-51.7833,-28.6,pluviometrica,
2851020,PASSO DAS PEDRAS,-51.8619,-28.2556,pluviometrica,
2851021,PASSO DO PRATA,-51.4483,-28.8775,pluviometrica,
2851022,PASSO MIGLIAVACA,-51.8667,-28.6194,pluviometrica,
2851024,PRATA,-51.6283,-28.7561,pluviometrica,
2851028,TRINTA E CINCO,-51.8489,-28.3911,pluviometrica,
2851037,COTIPORÃ,-51.7,-28.9997,pluviometrica,
2851042,VERANÓPOLIS - IPAGRO,-51.5531,-28.9372,pluviometrica,
2851043,ESMERALDA,-51.1881,-28.0592,pluviometrica,
2851044,GUAPORÉ,-51.8792,-28.8444,pluviometrica,
2851050,CAPÃO DO CEDRO,-51.5444,-28.0878,pluviometrica,
2851051,MUITOS CAPÕES,-51.2111,-28.3239,pluviometrica,
2851052,NOSSA SENHORA DE FÁTIMA,-51.5378,-28.4619,pluviometrica,
2851057,PCH DA ILHA BALSA DO TURVO,-51.4467,-28.8086,pluviometrica,
2851059,UHE MONTE CLARO BALSA DO PRATA,-51.4611,-28.9714,pluviometrica,3740.0
2851060,UHE CASTRO ALVES RS-122,-51.1856,-28.9431,pluviometrica,7367.0
2851061,UHE MACHADINHO LAGOA VERMELHA,-51.5125,-28.2222,pluviometrica,
2851062,PCH COTIPORÃ JUSANTE,-51.7558,-28.9722,pluviometrica,
2851063,PCH LINHA EMILIA JUSANTE,-51.7692,-28.9414,pluviometrica,
2851064,PCH SÃO PAULO BARRAMENTO,-51.8447,-28.775,pluviometrica,
2851065,PCH CAÇADOR PONTE SÃO DOMINGOS,-51.8686,-28.5792,pluviometrica,
2851066,PCH CAÇADOR MONTANTE,-51.8506,-28.6847,pluviometrica,
2851068,PCH BOA FÉ BARRAMENTO,-51.8436,-28.7525,pluviometrica,
2851069,PCH SANTA CAROLINA JUSANTE,-51.4011,-28.6189,pluviometrica,
2851070,PCH DA ILHA AFLUENTE,-51.4744,-28.7983,pluviometrica,
2851071,PCH MOINHO MONTANTE,-51.2583,-28.0819,pluviometrica,
2851076,PCH JARDIM JUSANTE,-51.4064,-28.5692,pluviometrica,
2851078,PCH JARDIM MONTANTE,-51.4094,-28.5328,pluviometrica,
2851079,PARQUE DE RODEIOS ESMERALDA,-51.17,-28.0653,pluviometrica,1.0
2851080,CGH SÃO DOMINGOS DO PRATA BARRAMENTO,-51.7364,-28.8092,pluviometrica,
2851081,PCH JARARACA PRATINHA,-51.4939,-28.8225,pluviometrica,
2851082,PCH MORRO GRANDE JUSANTE 1,-51.3111,-28.5719,pluviometrica,
2851083,PCH MORRO GRANDE JUSANTE 2,-51.3247,-28.5919,pluviometrica,
2851084,PCH MORRO GRANDE MONTANTE,-51.3017,-28.5486,pluviometrica,
2851085,CGH TAIPINHA BARRAMENTO,-51.5058,-28.9364,pluviometrica,
2851086,PCH CHIMARRÃO BARRAMENTO,-51.3992,-28.5981,pluviometrica,
2851087,PCH CHIMARRÃO RIO SANTA RITA,-51.36,-28.4725,pluviometrica,
2851088,PCH SALTINHO JUSANTE,-51.3806,-28.6364,pluviometrica,
2851089,CGH TRABUCO JUSANTE,-51.2344,-28.6022,pluviometrica,
2851090,CGH BRUNA JUSANTE,-51.0203,-28.02,pluviometrica,
2851091,PCH AUTÓDROMO JUSANTE,-51.7897,-28.8817,pluviometrica,
2851096,CGH LIGEIRO BARRAMENTO,-51.8403,-28.1828,pluviometrica,
2851097,PCH PALANQUINHO JUSANTE,-51.0075,-28.8275,pluviometrica,
2852004,AULER,-52.3817,-28.8039,pluviometrica,
2852005,PCH CAPIGUI BARRAMENTO DE REGULARIZAÇÃO,-52.2147,-28.3511,pluviometrica,
2852006,CARAZINHO,-52.7242,-28.2933,pluviometrica,
2852007,COLÔNIA XADREZ,-52.7458,-28.1892,pluviometrica,
2852009,DEPÓSITO,-52.8,-28.9331,pluviometrica,
2852011,ERNESTINA,-52.5667,-28.5,pluviometrica,
2852014,ILÓPOLIS,-52.1275,-28.9283,pluviometrica,
2852019,UHE PASSO REAL MONTANTE 1,-52.9794,-28.7492,pluviometrica,
2852020,PASSO FUNDO,-52.4033,-28.2258,pluviometrica,
2852022,PONTÃO,-52.6667,-28.0667,pluviometrica,
2852024,PULADOR,-52.555,-28.2931,pluviometrica,
2852027,TAPEJARA,-52.0,-28.0667,pluviometrica,
2852030,PCH ERNESTINA JUSANTE 2,-52.5536,-28.5628,pluviometrica,
2852031,VILA TRÊS PASSOS,-52.3667,-28.4808,pluviometrica,
2852036,UHE PASSO REAL MONTANTE 2,-52.8492,-28.7197,pluviometrica,
2852046,TAPEJARA,-51.9961,-28.0575,pluviometrica,
2852047,SOLEDADE - IPAGRO,-52.5111,-28.8306,pluviometrica,
2852050,NÃO-ME-TOQUE,-52.8158,-28.4553,pluviometrica,
2852052,CAMPO DO MEIO,-52.0536,-28.3264,pluviometrica,
2852053,SOLEDADE,-52.5114,-28.8131,pluviometrica,
2852054,SELBACH,-52.9358,-28.6322,pluviometrica,
2852057,UHE PASSO FUNDO PLU,-52.4033,-28.2267,pluviometrica,
2852058,PCH COTOVELO DO JACUÍ JUSANTE,-52.7311,-28.6728,pluviometrica,
2852059,PCH ERNESTINA MONTANTE,-52.4408,-28.4056,pluviometrica,
2852060,PCH ERNESTINA ARROIO TRÊS PASSOS,-52.4047,-28.4733,pluviometrica,
2852061,UHE ITAÚBA ARROIO POVINHO,-52.4936,-28.555,pluviometrica,
2852063,CGH MATA COBRA MONTANTE 2,-52.8011,-28.2472,pluviometrica,
2852064,CGH COLORADO JUSANTE,-52.9269,-28.6428,pluviometrica,684.0
2852065,CGH COLORADO MONTANTE,-52.92,-28.5794,pluviometrica,
2852066,CGH COLORADO ARROIO BONITO,-52.8878,-28.5272,pluviometrica,
2852067,ÁGUA SANTA_Centro,-52.0347,-28.1764,pluviometrica,
2852068,FONTOURA XAVIER_Centro,-52.346,-28.9835,pluviometrica,
2852069,PASSO FUNDO_Centro,-52.3957,-28.252,pluviometrica,
2852070,PASSO FUNDO_Parque Farroupilha,-52.3706,-28.2455,pluviometrica,
2852071,PASSO FUNDO_Planaltina,-52.3854,-28.2843,pluviometrica,
2852072,PASSO FUNDO_Integração,-52.4544,-28.2594,pluviometrica,
2852073,PASSO FUNDO_Vila Vera Cruz,-52.432,-28.2456,pluviometrica,
2852074,AEROCLUBE CARAZINHO,-52.8164,-28.3225,pluviometrica,4.0
2852075,POLO UAB TAPEJARA,-52.0061,-28.0892,pluviometrica,2.0
2852076,CGH MATA COBRA MONTANTE 1,-52.8969,-28.2653,pluviometrica,
2852077,CGH SOLEDADE BARRAMENTO,-52.4856,-28.9378,pluviometrica,
2852078,PCH TIO HUGO JUSANTE,-52.5975,-28.5992,pluviometrica,1110.0
2852079,CGH LINHA CURUÇU JUSANTE,-52.6867,-28.8522,pluviometrica,
2852080,CGH RP 1 BARRAMENTO,-52.7019,-28.84,pluviometrica,
2852081,PCH SANTO ANTONIO DO JACUÍ BARRAMENTO,-52.7044,-28.6567,pluviometrica,
2853003,CONCEIÇÃO,-53.9717,-28.4561,pluviometrica,
2853005,CRUZ ALTA,-53.5994,-28.6364,pluviometrica,
2853010,PASSO FAXINAL,-53.7794,-28.2894,pluviometrica,
2853011,UHE PASSO REAL RIO JACUÍ-MIRIM 2,-53.165,-28.5461,pluviometrica,
2853014,SANTA CLARA DO INGAI,-53.1853,-28.7289,pluviometrica,
2853015,TRÊS CAPÕES,-53.5019,-28.8264,pluviometrica,
2853016,PCH PASSO DE AJURICABA BARRAMENTO,-53.805,-28.2664,pluviometrica,
2853023,CONDOR,-53.4703,-28.2256,pluviometrica,
2853024,CRUZ ALTA - IPAGRO,-53.6117,-28.6392,pluviometrica,
2853025,IJUI - IPAGRO,-53.9139,-28.3881,pluviometrica,
2853026,CHAPADA,-53.0661,-28.0586,pluviometrica,
2853027,IBIRUBA,-53.1167,-28.6167,pluviometrica,
2853028,ANDERSON CLAYTON,-53.6147,-28.6667,pluviometrica,
2853033,SANTA BÁRBARA DO SUL,-53.2586,-28.3883,pluviometrica,
2853034,PANAMBI,-53.5417,-28.3444,pluviometrica,
2853035,NOVA RAMADA,-53.6833,-28.0667,pluviometrica,
2853037,CAMPINAS,-53.1047,-28.4908,pluviometrica,
2853040,MAUÁ,-53.8578,-28.1792,pluviometrica,
2853041,PCH ERNESTO JORGE DREHER PONTE BR158,-53.6433,-28.935,pluviometrica,
2853042,PCH RS-155 JUSANTE,-53.9131,-28.3128,pluviometrica,
2853043,PCH JOSÉ BARASUOL MONTANTE,-53.6486,-28.2739,pluviometrica,
2853044,PCH JOSÉ BARASUOL RIO POTIRIBU,-53.9008,-28.3603,pluviometrica,
2853046,PCH IJUIZINHO PONTE QUEIMADA,-53.9817,-28.7778,pluviometrica,
2853047,CGH MATA COBRA BARRAMENTO,-53.0147,-28.1031,pluviometrica,
2853048,IJUÍ_Industrial,-53.9333,-28.3811,pluviometrica,
2853049,IJUÍ_Mundstock,-53.9089,-28.4044,pluviometrica,
2853050,IJUÍ_Modelo,-53.8933,-28.3747,pluviometrica,
2853051,PCH PASSO DO AJURICABA,-53.7803,-28.2869,pluviometrica,
2853052,INSTITUTO FEDERAL PANAMBI,-53.5158,-28.2817,pluviometrica,4.0
2853053,FAZENDA ROOS SANTA BÁRBARA DO SUL,-53.2242,-28.1833,pluviometrica,1.0
2853054,CGH IGREJINHA BARRAMENTO,-53.9714,-28.7953,pluviometrica,890.36
2853055,CGH FORMIGUEIRO BARRAMENTO,-53.8603,-28.5369,pluviometrica,
2853056,CGH JOÃO DO PASSO BARRAMENTO,-53.4156,-28.245,pluviometrica,
2853057,CGH AUGUSTO PESTANA BARRAMENTO,-53.9503,-28.4864,pluviometrica,
2853058,CGH MOINHO BARRAMENTO,-53.8114,-28.5439,pluviometrica,
2853059,CGH MIRIM BARRAMENTO,-53.1217,-28.2622,pluviometrica,
2853060,CGH CAXAMBÚ BARRAMENTO,-53.4583,-28.3969,pluviometrica,
2854001,BOA VISTA,-53.9931,-28.1111,pluviometrica,
2854003,GIRUA,-54.3614,-28.0542,pluviometrica,
2854005,PASSO MAJOR ZEFERINO,-54.6478,-28.7336,pluviometrica,
2854006,PASSO VIOLA,-54.6031,-28.2111,pluviometrica,
2854010,PCH IJUIZINHO BARRAMENTO,-54.2886,-28.4417,pluviometrica,
2854011,SÃO LUIZ GONZAGA,-54.9667,-28.4,pluviometrica,
2854012,COIMBRA,-54.4525,-28.7878,pluviometrica,
2854013,SÃO BERNARDO,-54.065,-28.9053,pluviometrica,
2854014,SANTO ANGELO - IPAGRO,-54.2625,-28.3036,pluviometrica,
2854016,PCH IJUIZINHO CERMISSÕES MONTANTE,-54.3025,-28.4122,pluviometrica,
2854018,JÓIA,-54.1133,-28.6492,pluviometrica,
2854021,UHE PASSO SÃO JOÃO JAMES,-54.8697,-28.2069,pluviometrica,
2854022,UHE SÃO JOSÉ MONTANTE,-54.6431,-28.1997,pluviometrica,
2854023,UHE SÃO JOSÉ ARROIO URUQUA,-54.6967,-28.2925,pluviometrica,
2854024,UHE SÃO JOSÉ RIACHO FUNDO,-54.7547,-28.2275,pluviometrica,
2854025,UHE SÃO JOSÉ BARRAMENTO,-54.8144,-28.1778,pluviometrica,
2854026,UHE SÃO JOSÉ JUSANTE,-54.8192,-28.1744,pluviometrica,
2854027,PCH IJUIZINHO MONTANTE,-54.1553,-28.5433,pluviometrica,
2854028,ENTRE-IJUIS_Esquina Gaúcho,-54.1676,-28.3723,pluviometrica,
2854029,PCH RINCÃO BARRAMENTO,-54.2978,-28.4208,pluviometrica,
2854031,ESCOLA CAPÃO DO CIPÓ,-54.5578,-28.9417,pluviometrica,6.0
2854032,COOPATRIGO BOSSOROCA,-54.9117,-28.7325,pluviometrica,2.0
2854035,PASSO DO DIAS,-54.4594,-28.6567,pluviometrica,
2854036,SANTA TECLA TUPANCIRETÃ,-54.1589,-28.9003,pluviometrica,2.0
2854037,PONTE COMANDAÍ GUARANI DAS MISSÕES,-54.5603,-28.1397,pluviometrica,
2854039,CGH COOPERMIL JUSANTE,-54.5464,-28.1389,pluviometrica,
2854040,PCH LINHA ONZE OESTE JUSANTE,-54.0464,-28.3558,pluviometrica,
2854041,CGH ESQUINA GAÚCHA JUSANTE,-54.1994,-28.3397,pluviometrica,
2855001,GARRUCHOS,-55.6369,-28.1878,pluviometrica,
2855002,PASSO DO SARMENTO,-55.3233,-28.2089,pluviometrica,
2855004,PASSO DO NOVO,-55.5811,-28.6781,pluviometrica,
2855005,FAZENDA SANTA CECÍLIA DO BUTUI,-55.6742,-28.9897,pluviometrica,
2855007,SANTO ANTÔNIO DAS MISSÕES,-55.2308,-28.4925,pluviometrica,
2855008,ITACUMBI,-55.2572,-28.7739,pluviometrica,
2855012,SAMBURÁ,-55.6103,-28.4056,pluviometrica,
2855013,GARRUCHOS (DNCPVN),-55.65,-28.1833,pluviometrica,
2855014,UHE PASSO SÃO JOÃO BARRAMENTO,-55.0517,-28.1325,pluviometrica,
2855015,UHE PASSO SÃO JOÃO SÍTIO VALDIR COIMBRA,-55.0625,-28.1589,pluviometrica,
2855016,UHE PASSO SÃO JOÃO JUSANTE,-55.0533,-28.1239,pluviometrica,
2855019,PASSO DO NOVO STO. ANT. MISSÕES,-55.5794,-28.6825,pluviometrica,3730.0
2855020,PROP. RURAL ITACURUBI (CPRM),-55.1625,-28.7425,pluviometrica,1351.0
2855021,SEMENTES BERNADETE - NHU PORÃ,-55.7739,-28.7822,pluviometrica,2.0
2855022,PASSO DO SARMENTO,-55.3197,-28.2119,pluviometrica,
2856005,SÃO BORJA - IPAGRO,-56.0122,-28.6622,pluviometrica,
2856006,PASSO SÃO BORJA,-55.9797,-28.6664,pluviometrica,
2856007,CUNHA,-56.085,-28.8975,pluviometrica,
2856008,SÃO BORJA_Passo,-56.0422,-28.6328,pluviometrica,
2955016,JACAQUA,-55.1958,-29.6869,pluviometrica,
2955017,SÃO JOÃO,-55.3433,-29.8319,pluviometrica,
2955021,JACAQUÁ,-55.1964,-29.6869,pluviometrica,29425.0
2955022,COOPERATIVA AGROSOLO UNISTALDA,-55.1561,-29.0461,pluviometrica,1.0
2955023,ESCOLA TÉCNICA ENCRUZILHADA MAÇAMBARÁ,-55.5089,-29.0058,pluviometrica,1.0
2955024,FAZENDA CORDILHEIRA S.F. DE ASSIS,-55.1583,-29.4264,pluviometrica,3.0
3353007,SANTA VITÓRIA DO PALMAR,-53.3494,-33.5325,pluviometrica,
3353008,CHUÍ (FAROL - PWQ-9),-53.3667,-33.75,pluviometrica,
3353009,SANTA VITÓRIA PALMAR,-53.4167,-33.4833,pluviometrica,
3353019,GERIBATU,-53.1478,-33.5022,pluviometrica,
8276008,AEPTO. MACHANGARA,-76.6,2.45,pluviometrica,
8351002,OIAPOQUE,-51.8375,3.8436,pluviometrica,
8351004,SAINT GEORGES,-51.8,3.88,pluviometrica,
8675001,AEPTO. OLAYA HERRERA,-75.6,6.2167,pluviometrica,
8758000,ANNA REGINA,-58.4,7.3,pluviometrica,
8758001,HAMPTON COURT,-58.5,7.32,pluviometrica,
8770000,AEPTO. ARAUCA,-70.7333,7.0667,pluviometrica,
8859001,HOSORORO,-59.8,8.17,pluviometrica,
8859002,LETHEM AIRSTRIP,-59.8,8.1,pluviometrica,
2856009,SÃO BORJA_Centro,-56.0058,-28.6611,pluviometrica,
2856010,PASSO BUTUÍ BR 472 S. BORJA,-56.0861,-28.8531,pluviometrica,1199.0
2949001,PRAIA GRANDE,-49.9633,-29.1958,pluviometrica,
2949002,TORRES,-49.7281,-29.3447,pluviometrica,
2949012,BALNEÁRIO GAIVOTA_Lagoa de Fora,-49.6056,-29.1328,pluviometrica,
2949013,PRAIA GRANDE_Serra do Faxinal,-49.9894,-29.1813,pluviometrica,
2949014,PRAIA GRANDE_Cachoeira de Fatima,-49.8921,-29.142,pluviometrica,
2949015,PRAIA GRANDE_Centro,-49.9634,-29.1951,pluviometrica,
2949016,SANTA ROSA DO SUL_Vila Nova,-49.8161,-29.0972,pluviometrica,
2949017,SÃO JOÃO DO SUL_Centro,-49.8086,-29.2236,pluviometrica,
2949018,SOMBRIO_Garuva de Cima,-49.711,-29.0455,pluviometrica,
2949019,SOMBRIO_Prefeitura Municipal,-49.6361,-29.1156,pluviometrica,
2949020,SOMBRIO_Nova Guarita,-49.6267,-29.0692,pluviometrica,
2949021,MORRINHOS DO SUL_Garagem Municipal,-49.945,-29.3726,pluviometrica,
2949022,ESTIVA DOS RODRIGUES,-49.6942,-29.2186,pluviometrica,
2949025,AEROPORTO TORRES,-49.8047,-29.4142,pluviometrica,63.0
2949027,PREFEITURA MORRINHOS DO SUL,-49.9331,-29.3686,pluviometrica,1.0
2949028,RIO DO FORNO,-49.8231,-29.2933,pluviometrica,
2949029,BARRAGEM DO RIO LEÃO,-49.8808,-29.0922,pluviometrica,11.0
2949030,CÂNION FORTALEZA CAMBARÁ DO SUL,-49.9986,-29.0842,pluviometrica,1.0
2949032,SOMBRIO - MARACANÃ,-49.6864,-29.0567,pluviometrica,
2949033,PRAIA GRANDE - ALVORADA,-49.9672,-29.1661,pluviometrica,
2950004,UHE BUGRES BARRAMENTO BLANG,-50.6178,-29.3267,pluviometrica,
2950005,UHE BUGRES BARRAMENTO DIVISA,-50.5697,-29.2994,pluviometrica,
2950006,UHE BUGRES BARRAMENTO SALTO,-50.6806,-29.3153,pluviometrica,
2950008,CAMISAS,-50.1875,-29.1083,pluviometrica,
2950015,IMBÉ,-50.1219,-29.9828,pluviometrica,
2950016,GLORINHA,-50.7889,-29.8828,pluviometrica,
2950018,LAGOA DOS QUADROS,-50.1167,-29.65,pluviometrica,
2950019,LAJEADO GRANDE,-50.6308,-29.0994,pluviometrica,
2950028,ROLANTE,-50.5728,-29.6508,pluviometrica,
2950033,SECA,-50.9739,-29.0719,pluviometrica,
2950034,SERRA DO PINTO,-50.1803,-29.3758,pluviometrica,
2950038,TERRA DE AREIA,-50.0336,-29.5911,pluviometrica,
2950039,UHE CANASTRA JUSANTE 2,-50.7475,-29.3936,pluviometrica,
2950046,PONTA DO CERRO,-50.5333,-29.2833,pluviometrica,
2950050,LINHA GONZAGA,-50.9953,-29.3072,pluviometrica,
2950053,OSÓRIO - IPAGRO,-50.2322,-29.6803,pluviometrica,
2950054,CAMBARÁ DO SUL,-50.1333,-29.05,pluviometrica,
2950056,MÃE DOS HOMENS,-50.0692,-29.2431,pluviometrica,
2950057,FAZENDA SOUZA - IPAGRO,-50.9842,-29.1219,pluviometrica,
2950059,AGROPECUÁRIA ANJU,-50.7425,-29.8167,pluviometrica,
2950060,SANTO ANTÔNIO DA PATRULHA,-50.5486,-29.8317,pluviometrica,
2950062,FAZENDA NOSSA SENHORA CONCEIÇÃO,-50.5994,-29.9608,pluviometrica,
2950063,VILA TAINHAS,-50.3106,-29.2769,pluviometrica,
2950064,BARRA DO OURO,-50.2806,-29.5706,pluviometrica,
2950068,TAQUARA MONTANTE,-50.735,-29.7208,pluviometrica,
2950070,PCH PASSO DO INFERNO BARRAMENTO,-50.7467,-29.2683,pluviometrica,
2950071,ARROIO CARAÁ,-50.4217,-29.7908,pluviometrica,
2950072,PCH CAZUZA FERREIRA BARRAMENTO,-50.7314,-29.0206,pluviometrica,
2950073,FOZ DO PARANHANA,-50.8122,-29.6858,pluviometrica,
2950074,CGH TOCA BARRAMENTO,-50.7408,-29.2892,pluviometrica,
2950075,GRAVATAI_Parque Itacolomi,-50.9986,-29.886,pluviometrica,
2950076,GRAVATAI_Morungava,-50.9082,-29.8529,pluviometrica,
2950077,IGREJINHA_Figueira,-50.789,-29.555,pluviometrica,
2950078,IGREJINHA_Figueira2,-50.781,-29.54,pluviometrica,
2950079,IGREJINHA_Bom Pastor,-50.807,-29.569,pluviometrica,
2950080,IGREJINHA_Invernada,-50.821,-29.601,pluviometrica,
2950081,IGREJINHA_XV de Novembro,-50.804,-29.589,pluviometrica,
2950082,ITATI_Restaurante Mirador,-50.1719,-29.355,pluviometrica,
2950083,ITATI_Itati,-50.102,-29.495,pluviometrica,
2950084,MAQUINÉ_Centro,-50.2056,-29.6778,pluviometrica,
2950085,PAROBE_Laranjeiras,-50.846,-29.634,pluviometrica,
2950086,PAROBE_Para¡so,-50.815,-29.629,pluviometrica,
2950087,RIOZINHO_Centro,-50.4597,-29.6406,pluviometrica,
2950088,ROLANTE_Alto Rolantinho,-50.5498,-29.6904,pluviometrica,
2950089,TERRA DE AREIA_Centro,-50.065,-29.581,pluviometrica,
2950090,TRÊS COROAS_Brasil Raft Park,-50.7719,-29.4253,pluviometrica,
2950091,TRÊS COROAS_Vila dos Pinheiros,-50.8031,-29.5161,pluviometrica,
2950092,TRÊS COROAS_Centro,-50.775,-29.515,pluviometrica,
2950093,TRÊS FORQUILHAS_Centro,-50.0631,-29.5381,pluviometrica,
2950097,STIL LAGOA DOS BARROS,-50.4253,-29.9094,pluviometrica,
2950098,ALTO ROLANTE,-50.5106,-29.645,pluviometrica,
2950100,4 IRMÃOS CANAL GRAVATAÍ,-50.7442,-29.9636,pluviometrica,
2950101,OSÓRIO - ETA CORSAN,-50.2581,-29.8889,pluviometrica,4.0
2950104,AEROPORTO CAPÁO DA CANOA,-50.0383,-29.7661,pluviometrica,635.0
2950107,BOA ESPERANÇA ROLANTE,-50.5025,-29.5586,pluviometrica,8.0
2950108,FAZENDA TAIPAS - S.F. DE PAULA,-50.4519,-29.4686,pluviometrica,4.0
2950109,PQ. APARADOS DA SERRA CAMBARÁ DO SUL,-50.0789,-29.1586,pluviometrica,1.0
2950111,RINCÃO DOS KROEFF S.F. DE PAULA,-50.3536,-29.4864,pluviometrica,4.0
2950112,PARADOURO ROTA DO SOL,-50.1806,-29.3456,pluviometrica,1.0
2950114,MATA OLHO ROLANTE,-50.5561,-29.5803,pluviometrica,
2950115,ITATI,-50.0911,-29.5097,pluviometrica,
2951002,BARRAGEM RIO BRANCO,-51.4178,-29.6608,pluviometrica,
2951003,BENTO GONÇALVES,-51.5167,-29.15,pluviometrica,
2951008,CAXIAS DO SUL,-51.1864,-29.1964,pluviometrica,
2951010,ENCANTADO,-51.8594,-29.2378,pluviometrica,
2951011,ENCANTADO,-51.8667,-29.2333,pluviometrica,
2951012,ESTRELA,-51.9833,-29.5167,pluviometrica,
2951017,JANSEN,-51.3725,-29.1356,pluviometrica,
2951022,NOVA PALMIRA,-51.1903,-29.335,pluviometrica,
2951024,PORTO GARIBALDI,-51.3869,-29.8117,pluviometrica,
2951027,SÃO VENDELINO,-51.3711,-29.3664,pluviometrica,
2951028,SAPUCAIA DO SUL,-51.1611,-29.82,pluviometrica,
2951029,SEBASTOPOL,-51.15,-29.3167,pluviometrica,
2951030,TAQUARI,-51.8167,-29.8,pluviometrica,
2951032,TRIUNFO,-51.6942,-29.9419,pluviometrica,
2951033,PCH HERVAL BARRAMENTO,-51.0022,-29.5011,pluviometrica,88.0
2951039,BARRA DO ZEFERINO,-51.9333,-29.1,pluviometrica,
2951044,CONVENTOS,-51.9997,-29.4333,pluviometrica,
2951045,XAXIM,-51.9997,-29.2833,pluviometrica,
2951058,TAQUARI - IPAGRO,-51.825,-29.8042,pluviometrica,
2951059,FARROUPILHA - PAGRO,-51.4389,-29.2417,pluviometrica,
2951061,CACHOEIRINHA - IPAGRO,-51.1006,-29.9506,pluviometrica,
2951065,TRIUNFO,-51.3828,-29.8806,pluviometrica,
2951066,SANTO AMARO DO SUL,-51.9167,-29.9167,pluviometrica,
2951067,CHARQUEADAS,-51.6119,-29.9758,pluviometrica,
2951069,CAMPO BOM,-51.0333,-29.6833,pluviometrica,
2951070,MUÇUM,-51.8686,-29.1672,pluviometrica,
2951071,PORTO ALEGRE (CANOAS) SBCO,-51.1333,-29.9333,pluviometrica,
2951080,PASSO MONTENEGRO,-51.44,-29.7008,pluviometrica,
2951081,COSTA DO RIO CADEIA - MONTANTE,-51.3136,-29.5897,pluviometrica,
2951082,UHE MONTE CLARO JUSANTE 1 (ALÇA),-51.5239,-29.075,pluviometrica,12355.8
2951083,UHE 14 DE JULHO JUSANTE,-51.6814,-29.0797,pluviometrica,
2951085,UHE 14 DE JULHO ALÇA,-51.6342,-29.07,pluviometrica,
2951086,UHE CASTRO ALVES BARRAMENTO,-51.3853,-29.0058,pluviometrica,
2951087,UHE CASTRO ALVES ALÇA,-51.3675,-29.0133,pluviometrica,
2951088,UHE CASTRO ALVES TEGA,-51.3236,-29.0633,pluviometrica,285.6
2951089,UHE 14 DE JULHO BARRAMENTO,-51.6744,-29.0658,pluviometrica,
2951090,UHE MONTE CLARO BARRAMENTO,-51.5219,-29.0292,pluviometrica,12113.7
